user,url,language,license,stars,status
https://github.com/react-hook-form,https://github.com/react-hook-form/react-hook-form,TypeScript,MIT License,36180,OK
https://github.com/formatjs,https://github.com/formatjs/formatjs,TypeScript,null,13804,OK
https://github.com/terser,https://github.com/terser/terser,JavaScript,Other,7980,OK
https://github.com/crowi,https://github.com/crowi/crowi,TypeScript,MIT License,1084,OK
https://github.com/manjaro,https://github.com/manjaro/pamac,Vala,GNU General Public License v3.0,219,OK
https://github.com/tauri-apps,https://github.com/tauri-apps/tauri,Rust,Apache License 2.0,67186,OK
https://github.com/aerogo,https://github.com/aerogo/aero,Go,MIT License,531,OK
https://github.com/dhall-lang,https://github.com/dhall-lang/dhall-lang,Dhall,"BSD 3-Clause ""New"" or ""Revised"" License",3956,OK
https://github.com/entropic-dev,https://github.com/entropic-dev/entropic,JavaScript,Apache License 2.0,5321,OK
https://github.com/keeweb,https://github.com/keeweb/keeweb,JavaScript,Other,11730,OK
https://github.com/advancedfx,https://github.com/advancedfx/advancedfx,C++,MIT License,438,OK
https://github.com/use-hooks,https://github.com/use-hooks/react-hooks-axios,JavaScript,MIT License,260,OK
https://github.com/radareorg,https://github.com/radareorg/radare2,C,GNU Lesser General Public License v3.0,18414,OK
https://github.com/libvips,https://github.com/libvips/libvips,C,GNU Lesser General Public License v2.1,8204,OK
https://github.com/neovim,https://github.com/neovim/neovim,Vim Script,Other,67997,OK
https://github.com/klausinani,null,null,null,null,User not found
https://github.com/getferdi,https://github.com/getferdi/nightlies,null,null,16,OK
https://github.com/eggjs,https://github.com/eggjs/egg,JavaScript,MIT License,18612,OK
https://github.com/cncjs,https://github.com/cncjs/cncjs,JavaScript,MIT License,2040,OK
https://github.com/coopcycle,https://github.com/coopcycle/coopcycle-web,PHP,Other,537,OK
https://github.com/typelevel,https://github.com/typelevel/cats,Scala,Other,4984,OK
https://github.com/bastion-rs,https://github.com/bastion-rs/bastion,Rust,Apache License 2.0,2670,OK
https://github.com/codeception,https://github.com/Codeception/Codeception,PHP,MIT License,4701,OK
https://github.com/techx,https://github.com/techx/quill,JavaScript,GNU Affero General Public License v3.0,433,OK
https://github.com/dotnet-boxed,https://github.com/Dotnet-Boxed/Templates,C#,MIT License,3235,OK
https://github.com/gbdev,https://github.com/gbdev/awesome-gbdev,null,Other,3588,OK
https://github.com/less,https://github.com/less/less.js,JavaScript,Apache License 2.0,16961,OK
https://github.com/cloudbox,https://github.com/Cloudbox/Cloudbox,Shell,GNU General Public License v3.0,2216,OK
https://github.com/lando,https://github.com/lando/lando,Shell,GNU General Public License v3.0,3794,OK
https://github.com/colour-science,https://github.com/colour-science/colour,Python,"BSD 3-Clause ""New"" or ""Revised"" License",1757,OK
https://github.com/heerun,null,null,null,null,User not found
https://github.com/redeclipse,https://github.com/redeclipse/base,C,null,356,OK
https://github.com/criticalmaps,https://github.com/criticalmaps/criticalmaps-ios,Swift,MIT License,246,OK
https://github.com/staart,https://github.com/staart/api,TypeScript,MIT License,959,OK
https://github.com/antvis,https://github.com/antvis/G2,TypeScript,MIT License,11702,OK
https://github.com/chatwoot,https://github.com/chatwoot/chatwoot,Ruby,Other,15801,OK
https://github.com/depcheck,https://github.com/depcheck/depcheck,JavaScript,MIT License,3999,OK
https://github.com/gitthermal,https://github.com/gitthermal/thermal,Vue,Other,410,OK
https://github.com/openxray,https://github.com/OpenXRay/xray-16,C++,Other,2426,OK
https://github.com/purescript,https://github.com/purescript/purescript,Haskell,Other,8235,OK
