Id,Slug,Type,Name,OpenCollective,Twitter,CodeRepository,GitHubUser,GithubRepository,GitHubStatus,LocationCountry,IsFrozen,IsActive,CreatedAt,UpdatedAt,Budget,Currency
ov349mrw-gz75lpyn-3886a08d-jeybknox,instagram-clone-php,COLLECTIVE,Instagram-Clone-PHP,https://opencollective.com/instagram-clone-php,,https://github.com/yTakkar/Intagram-clone,https://github.com/yTakkar,,Repo not found,,false,true,2020-01-21T08:11:14.827Z,2020-09-14T05:09:48.494Z,0,USD
nmlo94zn-7x08dpoz-r4eqewga-3vjbrky5,go-mini-social-network,COLLECTIVE,Go Mini Social Network,https://opencollective.com/go-mini-social-network,,https://github.com/yTakkar/Go-Mini-Social-Network,https://github.com/yTakkar,https://github.com/yTakkar/Go-Mini-Social-Network,Repo found,,false,true,2020-01-21T08:11:49.905Z,2020-09-14T05:09:48.316Z,0,USD
zzaxon79-3jy8gpl8-r5dqbrkd-emwl5v04,hyperglass,COLLECTIVE,hyperglass,https://opencollective.com/hyperglass,https://twitter.com/checktheroads,https://github.com/checktheroads/hyperglass,https://github.com/checktheroads,https://github.com/thatmattlove/hyperglass,Repo found,,false,true,2020-01-21T15:58:36.322Z,2020-09-14T05:09:48.064Z,0,USD
88rzownx-l9e50pxn-nylqymvb-dgk7j43a,yarte,COLLECTIVE,yarte,https://opencollective.com/yarte,,https://github.com/botika/yarte,https://github.com/botika,https://github.com/botika/yarte,Repo found,,false,true,2020-01-21T18:42:15.859Z,2020-09-14T05:09:47.904Z,0,USD
8a47byg9-nxozdp8g-gnvqmjlv-03rek5w8,swarmpit,COLLECTIVE,Swarmpit,https://opencollective.com/swarmpit,,https://github.com/swarmpit,https://github.com/swarmpit,,Has no repo URL,,false,true,2020-01-23T09:07:18.499Z,2023-02-07T17:17:42.812Z,9.41,USD
dgm9bnk8-0437xqr8-dej6vzeo-ljdayw5r,regolith,COLLECTIVE,Regolith,https://opencollective.com/regolith,https://twitter.com/RegolithL,https://github.com/regolith-linux,https://github.com/regolith-linux,,Has no repo URL,United States,false,true,2020-01-23T17:44:53.931Z,2020-12-10T05:25:42.701Z,2619.98,USD
nmlo94zn-7x08dpoz-owwqewga-3vjbrky5,graphiql-storm,COLLECTIVE,Graphiql-Storm,https://opencollective.com/graphiql-storm,,https://github.com/Gherciu/graphiql-torm,https://github.com/Gherciu,,Repo not found,Moldova,false,true,2020-01-25T11:13:55.719Z,2021-10-31T17:59:59.337Z,0,USD
eejoxl3a-z45w9pax-74mqy870-mgkbrvdn,react-p5,COLLECTIVE,react-p5,https://opencollective.com/react-p5,,https://github.com/Gherciu/react-p5,https://github.com/Gherciu,https://github.com/Gherciu/react-p5,Repo found,Moldova,false,true,2020-01-28T14:14:29.361Z,2022-09-24T19:14:25.834Z,20,USD
03k0exgz-nm8yj64n-7o5q5wao-9r7b4dlv,goatech,COLLECTIVE,Gathering for Open Agricultural Technology,https://opencollective.com/goatech,https://twitter.com/GOATech_org,https://github.com/goatech,https://github.com/goatech,,Has no repo URL,,false,true,2020-01-28T17:57:32.213Z,2023-09-29T18:08:46.659Z,170.05,USD
vjrkx5lm-nv904qjy-k3kq8bwa-7zdygoe3,comrak,COLLECTIVE,Comrak,https://opencollective.com/comrak,,https://github.com/kivikakk/comrak,https://github.com/kivikakk,https://github.com/kivikakk/comrak,Repo found,,false,true,2020-01-29T00:43:08.711Z,2020-09-14T05:09:44.053Z,0,USD
x8k03rey-d5agmq5n-k4bqlbwo-z7j4nxv9,casljs,COLLECTIVE,CASL,https://opencollective.com/casljs,,https://github.com/stalniy/casl,https://github.com/stalniy,https://github.com/stalniy/casl,Repo found,Ukraine,false,true,2020-01-29T09:34:10.740Z,2020-10-15T19:33:08.014Z,71.59,USD
lk9mbw7y-48r3zq3n-a0l60ej5-lavnodgx,raspap,COLLECTIVE,RaspAP,https://opencollective.com/raspap,https://twitter.com/rasp_ap,https://github.com/RapAP,https://github.com/RapAP,,Has no repo URL,,false,true,2020-01-29T20:18:45.467Z,2021-10-04T09:58:12.135Z,5042.27,USD
bvrgbk35-7l4x96ex-kr4qomew-a0jdyzn8,pwafire,COLLECTIVE,pwafire,https://opencollective.com/pwafire,,https://github.com/pwafire/pwafire,https://github.com/pwafire,https://github.com/pwafire/pwafire,Repo found,,false,true,2020-01-30T14:03:06.797Z,2022-10-04T16:06:19.141Z,5000,USD
ggnxdwzj-3le5mpwn-e79py8rv-bko04a97,ossia,COLLECTIVE,ossia,https://opencollective.com/ossia,https://twitter.com/ossia_io,https://github.com/OSSIA,https://github.com/OSSIA,,Has no repo URL,France,false,true,2020-01-30T18:22:47.039Z,2023-02-07T17:17:37.683Z,78.51,USD
bvrgbk35-7l4x96ex-k55qomew-a0jdyzn8,goodsharejs,COLLECTIVE,goodshare.js,https://opencollective.com/goodsharejs,,https://github.com/koddr/goodhare.js,https://github.com/koddr,,Repo not found,,false,true,2020-01-31T11:19:30.003Z,2020-09-14T05:09:37.156Z,0,USD
k3z8arxv-eymko60g-d78qgl5n-bj9w704d,vue-goodshare,COLLECTIVE,vue-goodshare,https://opencollective.com/vue-goodshare,,https://github.com/koddr/vue-goodhare,https://github.com/koddr,,Repo not found,,false,true,2020-01-31T11:23:20.797Z,2020-09-14T05:09:36.954Z,0,USD
vjrkx5lm-nv904qjy-5gnq8bwa-7zdygoe3,f-droid,COLLECTIVE,F-Droid ($),https://opencollective.com/f-droid,https://twitter.com/fdroidorg,https://github.com/f-droid,https://github.com/f-droid,,Has no repo URL,,false,true,2020-02-01T13:15:12.850Z,2022-03-02T15:38:22.510Z,16075.98,USD
zzaxon79-3jy8gpl8-zgnqbrkd-emwl5v04,ihateregex,COLLECTIVE,i Hate Regex,https://opencollective.com/ihateregex,,https://github.com/geongeorge/i-hate-regex,https://github.com/geongeorge,https://github.com/geongeorge/i-hate-regex,Repo found,,false,true,2020-02-03T02:50:45.397Z,2020-09-14T05:09:35.970Z,0,USD
k3z8arxv-eymko60g-5wwqgl5n-bj9w704d,sustain-podcast,COLLECTIVE,Sustain Podcast,https://opencollective.com/sustain-podcast,https://twitter.com/sustainoss,https://github.com/ustainers,https://github.com/ustainers,,Has no repo URL,,false,true,2020-02-03T20:17:26.754Z,2020-09-26T10:33:34.494Z,239.95,USD
ov349mrw-gz75lpyn-kar6a08d-jeybknox,ng-matero,COLLECTIVE,ng-matero,https://opencollective.com/ng-matero,,https://github.com/ng-matero/ng-matero,https://github.com/ng-matero,https://github.com/ng-matero/ng-matero,Repo found,China,false,true,2020-02-04T02:26:29.528Z,2020-09-14T05:09:33.390Z,4.26,USD
7ywz9j4a-vgod8pgx-5x9qmr35-nxklb0e7,boxicons,COLLECTIVE,Boxicons,https://opencollective.com/boxicons,,https://github.com/atisawd/boxicons,https://github.com/atisawd,https://github.com/atisawd/boxicons,Repo found,,false,true,2020-02-04T05:57:51.976Z,2020-09-14T05:09:33.234Z,4.26,USD
ov349mrw-gz75lpyn-k0n6a08d-jeybknox,ongr,COLLECTIVE,Project ONGR,https://opencollective.com/ongr,,https://github.com/ongr-io,https://github.com/ongr-io,,Has no repo URL,,false,true,2020-02-04T09:59:09.409Z,2020-09-14T05:09:35.761Z,0,USD
rmvrwng4-kj03dpbx-exz6z57o-yl9e8xba,opencyphal,COLLECTIVE,OpenCyphal,https://opencollective.com/opencyphal,https://twitter.com/PavelKirienko,https://github.com/OpenCyphal,https://github.com/OpenCyphal,,Has no repo URL,,false,true,2020-02-06T11:33:24.455Z,2022-04-09T14:14:11.793Z,50.05,USD
lk9mbw7y-48r3zq3n-m4l60ej5-lavnodgx,aedes,COLLECTIVE,Aedes,https://opencollective.com/aedes,,https://github.com/moscajs/aedes,https://github.com/moscajs,https://github.com/moscajs/aedes,Repo found,,false,true,2020-02-06T14:17:47.707Z,2022-08-01T08:49:23.219Z,0,USD
nmlo94zn-7x08dpoz-dvmqewga-3vjbrky5,openmptcprouter,COLLECTIVE,OpenMPTCProuter,https://opencollective.com/openmptcprouter,https://twitter.com/openmptcprouter,https://github.com/Ysurac/openmptcprouter,https://github.com/Ysurac,https://github.com/Ysurac/openmptcprouter,Repo found,,false,true,2020-02-07T12:04:03.401Z,2020-09-14T05:09:28.709Z,0,USD
4rxg0j35-lzkwm6vn-mymqvoe9-8n47daby,modern-js-dp,COLLECTIVE,Modern JS,https://opencollective.com/modern-js-dp,,https://github.com/tooling,https://github.com/tooling,,Has no repo URL,,false,true,2020-02-07T19:04:49.977Z,2020-09-14T05:09:28.560Z,250000,USD
7ywz9j4a-vgod8pgx-ameqmr35-nxklb0e7,goober,COLLECTIVE,goober,https://opencollective.com/goober,,https://github.com/cristianbote/goober,https://github.com/cristianbote,https://github.com/cristianbote/goober,Repo found,Romania,false,true,2020-02-08T10:09:16.964Z,2022-11-06T14:45:51.140Z,129.31,USD
re0adkjr-v8xwm69k-3k4p7z5n-4l93bgoy,ethical-source,COLLECTIVE,The Organization for Ethical Source,https://opencollective.com/ethical-source,https://twitter.com/EthicalOSS,https://github.com/ethicalSource/,https://github.com/ethicalSource,,Has no repo URL,,false,true,2020-02-08T22:03:38.337Z,2022-08-02T20:11:47.863Z,960,USD
eejoxl3a-z45w9pax-r8eqy870-mgkbrvdn,wolff,COLLECTIVE,Wolff,https://opencollective.com/wolff,,https://github.com/Usbac/wolff,https://github.com/Usbac,https://github.com/Usbac/wolff,Repo found,,false,true,2020-02-09T21:26:23.503Z,2020-09-14T05:09:26.481Z,0,USD
53kzxy4v-07wlr6me-7jyqmj9n-o8agdbe5,react-awesome-query-builder,COLLECTIVE,react-awesome-query-builder,https://opencollective.com/react-awesome-query-builder,,https://github.com/ukrbublik/react-aweome-query-builder,https://github.com/ukrbublik,,Repo not found,Ukraine,false,true,2020-02-10T19:45:37.042Z,2021-10-26T22:50:53.525Z,32.32,USD
7mywxoz3-409rl6ko-53yqvenb-dj7gk85a,react-data-table-component,COLLECTIVE,react-data-table-component,https://opencollective.com/react-data-table-component,https://twitter.com/johnnyazee,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur,https://github.com/jbetancur/react-data-table-component,Repo found,,false,true,2020-02-13T03:38:42.323Z,2020-10-11T05:09:13.951Z,120,USD
rvedj9wr-oz3a56da-yag67blg-8x4m0ykn,tbox,COLLECTIVE,tbox,https://opencollective.com/tbox,https://twitter.com/waruqi,https://github.com/tboox/tbox,https://github.com/tboox,https://github.com/tboox/tbox,Repo found,China,false,true,2020-02-13T09:19:49.601Z,2020-10-11T05:09:13.693Z,24,USD
eeng0kzd-yvor4pzw-lz9pbma8-37xlw95j,plyr,COLLECTIVE,Plyr,https://opencollective.com/plyr,,https://github.com/sampotts/plyr,https://github.com/sampotts,https://github.com/sampotts/plyr,Repo found,Australia,false,true,2020-02-13T12:37:35.473Z,2022-08-09T01:23:39.881Z,0,USD
eejoxl3a-z45w9pax-3k4qy870-mgkbrvdn,clio,COLLECTIVE,Clio,https://opencollective.com/clio,,https://github.com/clio-lang,https://github.com/clio-lang,,Has no repo URL,Switzerland,false,true,2020-02-13T14:14:37.101Z,2021-05-20T00:46:25.472Z,188.03,USD
x8k03rey-d5agmq5n-v8yqlbwo-z7j4nxv9,dotenv-linter,COLLECTIVE,dotenv-linter,https://opencollective.com/dotenv-linter,https://twitter.com/dotenv_linter,https://github.com/dotenv-linter/dotenv-linter,https://github.com/dotenv-linter,https://github.com/dotenv-linter/dotenv-linter,Repo found,Russia,false,true,2020-02-14T11:20:49.543Z,2022-12-24T13:22:42.278Z,0,USD
re0adkjr-v8xwm69k-8zkp7z5n-4l93bgoy,mystiq,COLLECTIVE,"MystiQ is a GUI for FFmpeg, a powerful media converter. MystiQ features an intuitive graphical interface and a rich set of presets to help you convert media files within a few clicks.",https://opencollective.com/mystiq,https://twitter.com/swl_swlx,https://github.com/llamaret/MytiQ,https://github.com/llamaret,,Repo not found,Cuba,false,true,2020-02-14T12:05:22.954Z,2020-10-11T05:09:02.749Z,0,USD
vjrkx5lm-nv904qjy-nlkq8bwa-7zdygoe3,typedclojure,COLLECTIVE,Typed Clojure,https://opencollective.com/typedclojure,https://twitter.com/typedclojure,https://github.com/typedclojure/typedclojure,https://github.com/typedclojure,https://github.com/typedclojure/typedclojure,Repo found,United States,false,true,2020-02-15T02:46:15.927Z,2020-10-11T05:09:01.701Z,359.4,USD
ov349mrw-gz75lpyn-brg6a08d-jeybknox,openchakra,COLLECTIVE,OpenChakra,https://opencollective.com/openchakra,,https://github.com/premieroctet/openchakra,https://github.com/premieroctet,https://github.com/premieroctet/openchakra,Repo found,France,false,true,2020-02-17T09:44:48.622Z,2020-10-11T05:09:00.600Z,0,USD
03k0exgz-nm8yj64n-zb5q5wao-9r7b4dlv,probreg,COLLECTIVE,probreg,https://opencollective.com/probreg,,https://github.com/neka-nat/probreg,https://github.com/neka-nat,https://github.com/neka-nat/probreg,Repo found,,false,true,2020-02-17T16:35:57.728Z,2020-10-11T05:09:00.344Z,0,USD
k3z8arxv-eymko60g-30wqgl5n-bj9w704d,bttr-go-playground,COLLECTIVE,Better Go Playground,https://opencollective.com/bttr-go-playground,https://twitter.com/x1unix,https://github.com/x1unix/go-playground,https://github.com/x1unix,https://github.com/x1unix/go-playground,Repo found,Ukraine,false,true,2020-02-18T03:26:47.575Z,2022-05-11T13:51:44.217Z,11.09,USD
88rzownx-l9e50pxn-zvlqymvb-dgk7j43a,arrow,COLLECTIVE,Arrow,https://opencollective.com/arrow,,https://github.com/crsmithdev/arrow,https://github.com/crsmithdev,https://github.com/arrow-py/arrow,Repo found,,false,true,2020-02-18T17:17:48.724Z,2020-10-11T05:08:59.962Z,60,USD
8a47byg9-nxozdp8g-nr9qmjlv-03rek5w8,woographql,COLLECTIVE,WPGraphQL WooCommerce (WooGraphQL),https://opencollective.com/woographql,https://twitter.com/woographql,https://github.com/wp-graphql/wp-graphql-woocommerce,https://github.com/wp-graphql,https://github.com/wp-graphql/wp-graphql-woocommerce,Repo found,United States,false,true,2020-02-19T17:20:14.062Z,2022-09-27T23:10:38.970Z,0,USD
eejoxl3a-z45w9pax-jamqy870-mgkbrvdn,go-app,COLLECTIVE,go-app,https://opencollective.com/go-app,https://twitter.com/jonhymaxoo,https://github.com/maxence-charriere/app,https://github.com/maxence-charriere,https://github.com/maxence-charriere/go-app,Repo found,France,false,true,2020-02-19T21:34:13.718Z,2021-01-07T06:14:43.455Z,679.12,USD
vjrkx5lm-nv904qjy-07nq8bwa-7zdygoe3,hydra,COLLECTIVE,Hydra,https://opencollective.com/hydra,https://twitter.com/Hydra_Framework,https://github.com/facebookreearch/hydra,https://github.com/facebookreearch,,Repo not found,,false,true,2020-02-21T00:33:42.194Z,2021-08-02T17:40:00.499Z,0,USD
7ywz9j4a-vgod8pgx-jm5qmr35-nxklb0e7,sifrr-oc,COLLECTIVE,Sifrr,https://opencollective.com/sifrr-oc,,https://github.com/sifrr/sifrr,https://github.com/sifrr,https://github.com/sifrr/sifrr,Repo found,,false,true,2020-02-22T05:13:04.790Z,2020-10-11T05:08:54.265Z,0,USD
rvedj9wr-oz3a56da-wa567blg-8x4m0ykn,walletconnect,COLLECTIVE,WalletConnect,https://opencollective.com/walletconnect,https://twitter.com/walletconnect,https://github.com/walletconnect,https://github.com/walletconnect,,Has no repo URL,,false,true,2020-02-22T19:30:33.725Z,2020-10-11T05:08:56.934Z,0,USD
vjrkx5lm-nv904qjy-booq8bwa-7zdygoe3,masscode,COLLECTIVE,massCode,https://opencollective.com/masscode,https://twitter.com/anton_reshetov,https://github.com/antonreshetov/massCode,https://github.com/antonreshetov,https://github.com/antonreshetov/massCode,Repo found,,false,true,2020-02-25T06:55:10.815Z,2023-01-08T06:14:17.398Z,468.44,USD
eeng0kzd-yvor4pzw-da0pbma8-37xlw95j,mixcore,COLLECTIVE,mixcore,https://opencollective.com/mixcore,,https://github.com/mixcore/mix.core,https://github.com/mixcore,https://github.com/mixcore/mix.core,Repo found,Vietnam,false,true,2020-02-25T07:29:39.455Z,2021-08-05T16:49:40.652Z,0,USD
0n4gx0br-ov5m96nv-3vgpd8lk-3ey7jzwa,multihead-siamese-nets,COLLECTIVE,multihead-siamese-nets,https://opencollective.com/multihead-siamese-nets,,https://github.com/tlatkowski/multihead-siamese-nets,https://github.com/tlatkowski,https://github.com/tlatkowski/multihead-siamese-nets,Repo found,,false,true,2020-02-25T10:31:41.371Z,2020-10-11T05:08:51.854Z,0,USD
rvedj9wr-oz3a56da-8ng67blg-8x4m0ykn,pythonadelaide,COLLECTIVE,Python Adelaide,https://opencollective.com/pythonadelaide,https://twitter.com/pythonadelaide,https://github.com/pythonadelaide,https://github.com/pythonadelaide,,Has no repo URL,Australia,false,true,2020-02-26T01:16:01.597Z,2023-02-07T17:17:37.516Z,0,USD
0n4gx0br-ov5m96nv-3aypd8lk-3ey7jzwa,selfdefined,COLLECTIVE,Self Defined,https://opencollective.com/selfdefined,https://twitter.com/SelfDefinedApp,https://github.com/tatianamac/SelfDefined,https://github.com/tatianamac,https://github.com/selfdefined/web-app,Repo found,United States,false,true,2020-02-26T02:42:36.052Z,2020-10-11T05:08:51.496Z,1187.75,USD
dgm9bnk8-0437xqr8-m7k6vzeo-ljdayw5r,openipc,COLLECTIVE,OpenIPC,https://opencollective.com/openipc,https://twitter.com/openipc,https://github.com/openipc,https://github.com/openipc,,Has no repo URL,Italy,false,true,2020-02-26T05:25:03.695Z,2023-09-23T12:25:41.865Z,6694.02,USD
4rxg0j35-lzkwm6vn-yyrqvoe9-8n47daby,starship,COLLECTIVE,Starship,https://opencollective.com/starship,https://twitter.com/StarshipPrompt,https://github.com/starship,https://github.com/starship,,Has no repo URL,,false,true,2020-02-26T16:12:07.383Z,2022-02-28T15:31:37.449Z,2695.92,USD
eeng0kzd-yvor4pzw-d5rpbma8-37xlw95j,flutter_easy_localization,COLLECTIVE,Easy Localization,https://opencollective.com/flutter_easy_localization,,https://github.com/aissat/easy_localization,https://github.com/aissat,https://github.com/aissat/easy_localization,Repo found,,false,true,2020-02-26T22:02:28.470Z,2021-08-26T00:25:15.970Z,27.93,USD
dgm9bnk8-0437xqr8-mlo6vzeo-ljdayw5r,blitzjs,COLLECTIVE,Blitz.js,https://opencollective.com/blitzjs,https://twitter.com/blitz_js,https://github.com/blitz-js,https://github.com/blitz-js,,Has no repo URL,,false,true,2020-02-27T04:48:45.307Z,2021-02-20T19:06:53.757Z,18.82,USD
zzaxon79-3jy8gpl8-j0rqbrkd-emwl5v04,jpress,COLLECTIVE,jpress,https://opencollective.com/jpress,,https://github.com/JPressProjects/jpress,https://github.com/JPressProjects,https://github.com/JPressProjects/jpress,Repo found,,false,true,2020-02-27T10:13:59.263Z,2020-10-11T05:08:47.091Z,0,USD
eejoxl3a-z45w9pax-e9mqy870-mgkbrvdn,ruby-and-ruby-on-rails-opensource-projects,COLLECTIVE,Igor Kasyanchuk,https://opencollective.com/ruby-and-ruby-on-rails-opensource-projects,https://twitter.com/igorkasyanchuk,https://github.com/igorkayanchuk,https://github.com/igorkayanchuk,,Has no repo URL,Ukraine,false,true,2020-02-27T13:23:29.472Z,2023-02-07T17:17:39.850Z,0,USD
53kzxy4v-07wlr6me-a9eqmj9n-o8agdbe5,pixiv-toolkit-pixiv-omina,COLLECTIVE,Pixiv Toolkit & Pixiv Omina,https://opencollective.com/pixiv-toolkit-pixiv-omina,,https://github.com/leoding86/webextenion-pixiv-toolkit,https://github.com/leoding86,,Repo not found,,false,true,2020-02-27T13:25:36.952Z,2020-10-11T05:08:46.751Z,0,USD
dgm9bnk8-0437xqr8-zve6vzeo-ljdayw5r,pgrouting,COLLECTIVE,pgRouting,https://opencollective.com/pgrouting,https://twitter.com/pgrouting,https://github.com/pgRouting,https://github.com/pgRouting,,Has no repo URL,,false,true,2020-03-01T16:48:37.652Z,2021-06-04T15:14:46.958Z,66.27,USD
4rxg0j35-lzkwm6vn-e7yqvoe9-8n47daby,mypaint,COLLECTIVE,MyPaint,https://opencollective.com/mypaint,https://twitter.com/mypaintapp,https://github.com/mypaint,https://github.com/mypaint,,Has no repo URL,,false,true,2020-03-02T07:31:20.905Z,2023-03-30T04:50:41.778Z,78.05,USD
0n4gx0br-ov5m96nv-7xjpd8lk-3ey7jzwa,enso-language,COLLECTIVE,Enso Community,https://opencollective.com/enso-language,,https://github.com/enso-org,https://github.com/enso-org,,Has no repo URL,,false,true,2020-03-02T09:39:36.289Z,2021-01-24T19:28:33.557Z,0,USD
7mywxoz3-409rl6ko-0dlqvenb-dj7gk85a,leafletglify,COLLECTIVE,Leaflet.glify,https://opencollective.com/leafletglify,,https://github.com/robertleeplummerjr/Leaflet.glify,https://github.com/robertleeplummerjr,https://github.com/robertleeplummerjr/Leaflet.glify,Repo found,,false,true,2020-03-03T13:35:26.198Z,2022-07-14T16:00:09.158Z,0,USD
7ywz9j4a-vgod8pgx-9g5qmr35-nxklb0e7,craftjs,COLLECTIVE,craft.js,https://opencollective.com/craftjs,,https://github.com/prevwong/craft.js,https://github.com/prevwong,https://github.com/prevwong/craft.js,Repo found,,false,true,2020-03-03T15:56:41.796Z,2023-05-14T19:17:10.887Z,4609.15,USD
eejoxl3a-z45w9pax-b44qy870-mgkbrvdn,sgc,COLLECTIVE,Semantic Git Commit Cli,https://opencollective.com/sgc,,https://github.com/JPeer264/node-emantic-git-commit-cli,https://github.com/JPeer264,,Repo not found,,false,true,2020-03-04T11:40:13.148Z,2020-10-11T05:08:41.603Z,0,USD
7ywz9j4a-vgod8pgx-943qmr35-nxklb0e7,zxingnet,COLLECTIVE,ZXing.Net,https://opencollective.com/zxingnet,https://twitter.com/micjahn,https://github.com/micjahn/ZXing.Net,https://github.com/micjahn,https://github.com/micjahn/ZXing.Net,Repo found,Germany,false,true,2020-03-04T20:01:23.389Z,2020-10-11T05:08:41.294Z,0,USD
7mywxoz3-409rl6kd-wvypvenb-dj7gk85a,africahacks,COLLECTIVE,AfricaHacks,https://opencollective.com/africahacks,https://twitter.com/africa_hacks,https://github.com/africahack,https://github.com/africahack,,Has no repo URL,,false,true,2020-03-05T22:39:20.836Z,2023-02-07T17:17:39.825Z,0,USD
ggnxdwzj-3le5mpw3-bk06y8rv-bko04a97,monitoror,COLLECTIVE,Monitoror,https://opencollective.com/monitoror,,https://github.com/monitoror,https://github.com/monitoror,,Has no repo URL,France,false,true,2020-03-06T01:23:59.944Z,2020-10-11T05:08:40.156Z,0,USD
53kzxy4v-07wlr6mz-jbbqmj9n-o8agdbe5,hpy,COLLECTIVE,HPy,https://opencollective.com/hpy,https://twitter.com/HPyProject,https://github.com/hpyproject/hpy,https://github.com/hpyproject,https://github.com/hpyproject/hpy,Repo found,,false,true,2020-03-06T16:48:15.780Z,2023-02-07T17:17:40.865Z,0,USD
k3z8arxv-eymko60a-yvbqgl5n-bj9w704d,secure-headers,COLLECTIVE,bepsvpt/secure-headers,https://opencollective.com/secure-headers,,https://github.com/bepsvpt/secure-headers,https://github.com/bepsvpt,https://github.com/bepsvpt/secure-headers,Repo found,,false,true,2020-03-07T14:54:49.343Z,2020-10-11T05:08:39.824Z,0,USD
bvrgbk35-7l4x96ev-an4pomew-a0jdyzn8,telegrambots,COLLECTIVE,TelegramBots,https://opencollective.com/telegrambots,,https://github.com/TelegramBots,https://github.com/TelegramBots,,Has no repo URL,,false,true,2020-03-07T17:38:43.738Z,2020-10-11T05:08:41.068Z,0,USD
lk9mbw7y-48r3zq34-g58p0ej5-lavnodgx,datalist-polyfill,COLLECTIVE,datalist-polyfill,https://opencollective.com/datalist-polyfill,,https://github.com/mfranzke/datalit-polyfill,https://github.com/mfranzke,,Repo not found,,false,true,2020-03-07T20:30:40.126Z,2020-10-11T05:08:39.620Z,0,USD
88rzownx-l9e50pxw-yabqymvb-dgk7j43a,loading-attribute-polyfill,COLLECTIVE,loading-attribute-polyfill,https://opencollective.com/loading-attribute-polyfill,,https://github.com/mfranzke/loading-attribute-polyfill,https://github.com/mfranzke,https://github.com/mfranzke/loading-attribute-polyfill,Repo found,,false,true,2020-03-07T20:32:24.117Z,2020-10-11T05:08:39.432Z,0,USD
lk9mbw7y-48r3zq34-gjop0ej5-lavnodgx,djangoextensions,COLLECTIVE,djangoextensions,https://opencollective.com/djangoextensions,,https://github.com/django-extensions/django-extensions,https://github.com/django-extensions,https://github.com/django-extensions/django-extensions,Repo found,,false,true,2020-03-08T15:10:57.144Z,2020-10-11T05:08:39.512Z,0,USD
88rzownx-l9e50pxw-yzkqymvb-dgk7j43a,magicodes,COLLECTIVE,magicodes,https://opencollective.com/magicodes,,https://github.com/dotnetcore/Magicode.IE,https://github.com/dotnetcore,,Repo not found,China,false,true,2020-03-09T12:20:47.672Z,2021-03-07T09:04:15.149Z,0,USD
4rxg0j35-lzkwm6vw-54bqvoe9-8n47daby,vue-formulate,COLLECTIVE,Vue Formulate,https://opencollective.com/vue-formulate,,https://github.com/wearebraid/vue-formulate,https://github.com/wearebraid,https://github.com/wearebraid/vue-formulate,Repo found,United States,false,true,2020-03-09T15:53:55.888Z,2020-07-21T05:09:26.731Z,0,USD
zzaxon79-3jy8gplv-0rr6brkd-emwl5v04,vue-stripe-checkout,COLLECTIVE,Vue Stripe,https://opencollective.com/vue-stripe-checkout,,https://github.com/vue-stripe/vue-stripe,https://github.com/vue-stripe,https://github.com/vue-stripe/vue-stripe,Repo found,Philippines,false,true,2020-03-10T17:21:58.482Z,2021-01-30T11:34:33.458Z,2.82,USD
bvrgbk35-7l4x96ev-79jpomew-a0jdyzn8,jrnl,COLLECTIVE,Jrnl,https://opencollective.com/jrnl,,https://github.com/jrnl-org/jrnl,https://github.com/jrnl-org,https://github.com/jrnl-org/jrnl,Repo found,,false,true,2020-03-11T03:31:35.163Z,2020-11-09T15:25:57.990Z,135.16,USD
dgm9bnk8-0437xqrd-3wmpvzeo-ljdayw5r,ant-design-blazor,COLLECTIVE,Ant Design Blazor,https://opencollective.com/ant-design-blazor,,https://github.com/ElderJames/ant-design-blazor,https://github.com/ElderJames,https://github.com/ElderJames/ant-design-blazor,Repo found,,false,true,2020-03-13T13:49:55.452Z,2020-10-11T05:08:35.573Z,13.5,USD
eejoxl3a-z45w9pan-a8m6y870-mgkbrvdn,cloudbaseextensions,COLLECTIVE,CloudBaseExtensions,https://opencollective.com/cloudbaseextensions,,https://github.com/CloudBaeExtensions,https://github.com/CloudBaeExtensions,,Has no repo URL,,false,true,2020-03-13T14:14:30.149Z,2020-03-13T14:18:37.183Z,0,USD
vjrkx5lm-nv904qjg-denq8bwa-7zdygoe3,dts-bundle-generator,COLLECTIVE,dts-bundle-generator,https://opencollective.com/dts-bundle-generator,,https://github.com/timocov/dt-bundle-generator,https://github.com/timocov,,Repo not found,United Kingdom,false,true,2020-03-14T10:07:44.694Z,2022-06-07T11:37:53.555Z,0,USD
03k0exgz-nm8yj64v-5l565wao-9r7b4dlv,wechatpy,COLLECTIVE,wechatpy,https://opencollective.com/wechatpy,,https://github.com/jxtech/wechatpy,https://github.com/jxtech,https://github.com/wechatpy/wechatpy,Repo found,China,false,true,2020-03-15T14:18:57.576Z,2020-11-06T05:11:01.940Z,4.26,USD
4rxg0j35-lzkwm6vw-rj0qvoe9-8n47daby,foss-responders,COLLECTIVE,FOSS Responders,https://opencollective.com/foss-responders,https://twitter.com/fossresponders,https://github.com/fos-responders,https://github.com/fos-responders,,Has no repo URL,United States,false,true,2020-03-15T20:20:24.119Z,2020-11-06T05:11:01.342Z,180,USD
53kzxy4v-07wlr6mz-r7eqmj9n-o8agdbe5,dry-python,COLLECTIVE,dry-python,https://opencollective.com/dry-python,https://twitter.com/dry_py,https://github.com/dry-python,https://github.com/dry-python,,Has no repo URL,,false,true,2020-03-17T10:41:37.482Z,2021-06-16T09:29:46.242Z,280,USD
